name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
warsaw,2021-11-25,5.5,1.5,3.8,3.3,-0.7,1.6,0.9,81.9,0.01,100,4.17,rain,0,0,,17.1,184.6,1011.7,60,10.2,96.5,8.1,2,,2021-11-25T07:13:47,2021-11-25T15:31:47,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-11-26,4,0.9,2.7,3.9,-2.9,0.1,-0.2,81.5,3.22,100,37.5,"rain,snow",0,0,14.4,22.8,179.7,1000.7,89,8.6,65,5.4,1,,2021-11-26T07:15:22,2021-11-26T15:30:50,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-11-27,1.9,0,0.8,0.2,-4.1,-2.1,0.1,94.9,10.03,100,41.67,"rain,snow",0,0,,21.2,255.8,994.3,90.6,7.3,67.8,5.6,1,,2021-11-27T07:16:56,2021-11-27T15:29:57,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-11-28,4.8,-0.8,1.9,3.2,-3.1,-0.2,0.9,93.3,0.05,100,12.5,rain,0,0,7.2,17.2,89.9,997.1,70.9,6.5,80.2,6.7,2,,2021-11-28T07:18:28,2021-11-28T15:29:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-11-29,3.6,0.8,1.6,3.6,-4.8,-3,1.2,97,3.28,100,41.67,"rain,snow",0,0,50.4,26.4,281.6,993.4,94.9,7.4,62.5,5,0,,2021-11-29T07:19:59,2021-11-29T15:28:19,0.86,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-11-30,2.7,0,1.3,-1.6,-5,-3.2,-0.1,90,5.12,100,54.17,"rain,snow",0,0,61.2,27.3,254.8,995.5,91.8,13,71.4,5.9,1,,2021-11-30T07:21:27,2021-11-30T15:27:35,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-01,4.8,-0.8,1.5,2.3,-4.6,-2.2,0.2,90.9,3.19,100,37.5,"rain,snow",0,0,39.6,26.1,222.9,997.4,79.9,12.7,72.6,5.9,1,,2021-12-01T07:22:54,2021-12-01T15:26:54,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-02,6.8,1,4.9,3.9,-3.7,0.8,-0.7,68.4,0.31,100,8.33,rain,0,0,66.8,33.3,241.5,992.9,56.1,18.8,80.1,6.6,2,,2021-12-02T07:24:19,2021-12-02T15:26:16,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-03,2.6,-0.4,1.2,-1.6,-5.3,-3.2,-3.4,72.1,0.02,100,4.17,rain,0,0,50.4,20.1,250,1005.7,72.9,18.9,81.4,6.8,2,,2021-12-03T07:25:42,2021-12-03T15:25:42,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-04,2.2,-2.4,-0.3,0.4,-6.1,-3.1,-4.1,76.2,0.6,100,37.5,"rain,snow",0,0,32.4,12.2,168.4,1005.9,77,15,69.3,5.7,1,,2021-12-04T07:27:02,2021-12-04T15:25:10,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-05,0,-3.4,-1.2,-2.7,-7.4,-4.9,-2.7,89.8,0.52,100,16.67,"rain,snow",0,0,43.2,14.5,82.4,1005.9,77.2,8.3,66,5.6,1,,2021-12-05T07:28:21,2021-12-05T15:24:42,0.01,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-06,0,-2.3,-0.8,-2.6,-6.9,-4.8,-1.4,95.4,0.29,100,8.33,"rain,snow",0,0,14.4,18,22.5,1011.2,94.5,6,66.3,5.6,1,,2021-12-06T07:29:37,2021-12-06T15:24:18,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-07,-2.4,-5.2,-3.3,-6.1,-10.3,-7.6,-5.1,87.4,0,0,0,,1,0.6,18,15.1,50,1015.8,92.4,11.6,68.3,5.8,1,,2021-12-07T07:30:51,2021-12-07T15:23:57,0.07,Overcast,Cloudy skies throughout the day.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-08,-4.1,-7.4,-5.4,-8.1,-14.5,-11.4,-7.8,83.8,0,0,0,,0,0.4,25.2,22,93.2,1014.9,81.3,12,67,5.7,1,,2021-12-08T07:32:02,2021-12-08T15:23:39,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-09,-1.8,-4.9,-3.2,-7.1,-11.5,-9,-4.6,89.8,9.66,100,4.17,snow,0,0,43.2,21.7,100.8,1010.8,95,10.1,40,3.5,1,,2021-12-09T07:33:11,2021-12-09T15:23:25,0.17,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO,F1868"
warsaw,2021-12-10,1.4,-1.2,0.3,0.8,-7,-2.9,-0.2,96,2.21,100,25,"rain,snow",0,0,43.2,21.6,123.7,1004.5,94,5.2,8.8,0.7,0,,2021-12-10T07:34:17,2021-12-10T15:23:14,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-11,0.5,-1.8,-0.5,0.5,-4.2,-1.3,-0.8,97.7,0,0,0,,1,0.6,3.6,9,237.1,1013.4,76.8,1.7,10.9,0.9,1,,2021-12-11T07:35:20,2021-12-11T15:23:06,0.27,Partially cloudy,Partly cloudy throughout the day.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-12,-2.1,-3.8,-2.9,-2.3,-8.1,-5,-3.3,98,0,0,0,,0,1,,10.9,253.2,1024.4,85.8,1.5,11.5,1.1,1,,2021-12-12T07:36:21,2021-12-12T15:23:03,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-13,-2.1,-3.2,-2.6,-2.1,-3.2,-2.6,-2.9,98.2,0,0,0,,0,0.4,3.6,4.6,187.2,1026.9,80.3,1.2,9,0.6,0,,2021-12-13T07:37:19,2021-12-13T15:23:02,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-14,0.1,-5.2,-2.6,0.1,-9.2,-4.8,-3,97.2,9.66,100,4.17,snow,0,0,7.2,9.3,154.5,1027,89.6,2.7,13.5,1.2,1,,2021-12-14T07:38:14,2021-12-14T15:23:06,0.41,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-15,6,0.1,3.4,4.7,-1.3,1.3,3.3,99.5,0.1,100,4.17,rain,0,0,10.8,15.8,253.6,1027.3,96,2.5,12.7,1,1,,2021-12-15T07:39:05,2021-12-15T15:23:12,0.44,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-16,7,4,6.1,3.7,-0.3,2.5,5.3,94.4,0.58,100,8.33,rain,0,0,44.6,25.7,271.8,1026.2,92.1,9.2,5.9,0.5,0,,2021-12-16T07:39:54,2021-12-16T15:23:23,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-17,4.5,2.8,3.7,0.3,-1.9,-0.8,1.9,88.4,0.02,100,4.17,rain,0,0,43.2,27.7,291,1027.4,86.7,16.2,15.6,1.3,1,,2021-12-17T07:40:40,2021-12-17T15:23:37,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-18,3.8,0.3,2.4,-0.3,-3.6,-2.1,1.6,94.8,0.16,100,20.83,"rain,snow",0,0,18,27,274.2,1027.4,92,10.4,6.6,0.6,0,,2021-12-18T07:41:22,2021-12-18T15:23:54,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-19,5.9,1.1,3.9,1.5,-3.8,-0.9,2.4,90.5,0.25,100,12.5,"rain,snow",0,0,61.2,32.3,282.8,1010.9,84.5,13.5,8.2,0.8,1,,2021-12-19T07:42:02,2021-12-19T15:24:15,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-20,1.8,-6.1,-0.8,-3.2,-10.9,-6.2,-4.1,78.5,1.27,100,20.83,"rain,snow",0,0,46.8,27.8,305.4,1013.8,58.7,17.9,11.5,1.1,1,,2021-12-20T07:42:38,2021-12-20T15:24:39,0.51,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-21,-3.1,-6.7,-4.1,-7.1,-11.2,-8.6,-7.7,76.8,0.01,100,4.17,snow,0,0,36,17.1,288.2,1022.6,40.7,15.5,40.2,3.4,2,,2021-12-21T07:43:10,2021-12-21T15:25:07,0.53,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-22,-3,-6.2,-3.9,-4.2,-9,-6.9,-5.4,89.4,0.1,100,4.17,snow,0,0,,14.2,266.7,1026.6,83.7,10,11.8,0.9,1,,2021-12-22T07:43:40,2021-12-22T15:25:38,0.55,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-23,-1.5,-5.1,-3.5,-4.9,-8.4,-7,-6.7,79.1,9.66,100,4.17,snow,0,0,,16.4,165.8,1016.6,67,10.7,21.7,1.7,1,,2021-12-23T07:44:06,2021-12-23T15:26:13,0.59,"Snow, Partially cloudy",Clearing in the afternoon with morning snow.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-24,0.7,-2.8,-0.6,-1,-6.8,-4.2,-1.4,94.3,3.11,100,66.67,"rain,snow",0,0,,28.3,247.4,996.3,96.4,5.4,7.6,0.8,0,,2021-12-24T07:44:28,2021-12-24T15:26:51,0.63,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-25,-1.1,-8.9,-6,-8.4,-14.9,-12.1,-8.7,81.2,0.14,100,8.33,"rain,snow",0,0,54,35.2,268.1,1009.1,16.7,17,36.6,3.2,2,,2021-12-25T07:44:47,2021-12-25T15:27:32,0.67,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-26,-4.3,-12.1,-8.1,-7.8,-15.7,-12.2,-9.8,87.7,0,0,0,,4,2.5,10.8,15.4,249.2,1015.9,38.7,9.6,28,2.3,2,,2021-12-26T07:45:03,2021-12-26T15:28:17,0.72,Partially cloudy,Partly cloudy throughout the day.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-27,-6,-13.8,-10.1,-12.2,-18.9,-15.3,-12.7,81.7,0,0,0,,0,4,,20.9,102.3,1017.6,8.9,7.8,41.3,3.4,2,,2021-12-27T07:45:15,2021-12-27T15:29:05,0.78,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-28,-3.1,-9.1,-5.8,-10.2,-17,-13,-8.3,82,0,0,0,,0,3.8,54,28.3,117.1,1011.7,70.1,10.5,12.1,1,1,,2021-12-28T07:45:24,2021-12-28T15:29:56,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-29,-0.9,-3.5,-2.5,-4.2,-10.1,-7.6,-4,89.3,0,0,0,,0,1.2,46.8,26.3,122.4,1008.2,93.9,6.4,10.3,0.8,0,,2021-12-29T07:45:29,2021-12-29T15:30:50,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-30,5,-0.3,2.5,3.4,-3.4,0.7,2.2,97.8,0.21,100,12.5,"rain,snow",0,0,7.2,10.4,190,1012.2,91.6,2.2,11.6,0.9,1,,2021-12-30T07:45:31,2021-12-30T15:31:47,0.93,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
warsaw,2021-12-31,11,6,9.3,11,3.9,8,8.5,95.1,6.06,100,33.33,rain,0,0,57.6,27.6,258.8,1010.7,94.1,9.3,5.7,0.5,0,,2021-12-31T07:45:29,2021-12-31T15:32:47,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
